timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.82, 0.34, 0.38, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8133333333333334, 0.34, 0.38, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8066666666666666, 0.38666666666666666, 0.38666666666666666, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8066666666666666, 0.38666666666666666, 0.38666666666666666, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.8, 0.44666666666666666, 0.4, 1.0, 1.0]",hybrid,"{""turn_left"": true}",7.0,hybrid
green,0.25269774535228356,0.4970459444451555,0.360953546858795,0.0,"[1.0, 1.0, 0.82, 1.0, 0.38, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,0.360953546858795,0.0,"[1.0, 1.0, 0.8133333333333334, 1.0, 0.38666666666666666, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,0.360953546858795,0.0,"[1.0, 1.0, 0.8066666666666666, 1.0, 0.3933333333333333, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,0.360953546858795,0.0,"[1.0, 1.0, 0.8, 1.0, 0.3933333333333333, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,0.360953546858795,0.0,"[1.0, 1.0, 0.7933333333333333, 1.0, 0.4, 1.0, 1.0]",hybrid,"{""turn_left"": true}",7.0,hybrid
green,0.25269774535228356,0.4970459444451555,-5.639046453141205,0.0,"[1.0, 1.0, 0.8333333333333334, 0.74, 0.38666666666666666, 0.47333333333333333, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,-5.639046453141205,0.0,"[1.0, 1.0, 0.8266666666666667, 0.7333333333333333, 0.3933333333333333, 0.4866666666666667, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,-5.639046453141205,0.0,"[1.0, 1.0, 0.82, 0.7266666666666667, 0.3933333333333333, 0.4866666666666667, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
